DATE,PETR4,VALE5,ITUB4,VALE3,B3SA3,BBDC4,NTCO3,COGN3,BBAS3,ABEV3,SUZB3,PETR3,VVAR3,GMAT3,IRBR3,ITSA4,BVMF3,GNDI3,RAIL3,MGLU3,BRDT3,CIEL3,BRFS3,GGBR4,KROT3,AZUL4,BBSE3,YDUQ3,JBSS3,AMBV4,LREN3,PCAR3,HAPV3,USIM5,PETZ3,OGXP3,UGPA3,RENT3,CCRO3,CSNA3,RDCD3,CMIG4,VIVT4,PCAR4,BRML3,LAME4,RADL3,CRFB3,HYPE3,NEOE3,LWSA3,FIBR3,TIMS3,SBSP3,BOAS3,CYRE3,NATU3,EQTL3,GOAU4,ELET3,BTOW3,BBDC3,WEGE3,CSAN3,CTIP3,GOLL4,QUAL3,EMBR3,ALSO3,ESTC3,MRVE3,TIMP3,BRKM5,EGIE3,PCAR5,SUZB5,MULT3,CNTO3,BRAP4,SMLS3,CVCB3,HBSA3,VIVO4,OIBR3,VIVA3,RUMO3,AEDU3,MRFG3,HGTX3,PDGR3,BIDI4,CPFE3,SMLE3,TOTS3,LJQQ3,CEAB3,CRUZ3,TCSL4,ENBR3,ALLL3,GFSA3,IGTA3,TNLP4,ECOR3,OIBR4,PRIO3,TBLE3,UGPA4,HRTP3,LIGT3,TLPP4,SOMA3,FLRY3,MNDL4,LAVV3,PSSA3,LINX3,TEND3,DTEX3,AMBP3,TRPL4,EZTC3,MOVI3,BRPR3,CURY3,CSMG3,TAMM4,MDIA3,BEEF3,AMBV3,BKBR3,AMIL3,ELPL4,ODPV3,PGMN3,MPXE3,SEQL3,PLPL3,ENEV3,ENAT3,BISA3,MYPK3,SQIA3,POMO4,RAPT4,ECOD3,MTRE3,ARTR3,GETI4,LLXL3,MPLU3,FFTL4,OMGE3,ALPA4,BMGB4,DASA3,EVEN3,LCAM3,SEER3,BRTO4,SIMH3,LAME3,RSID3,SMTO3,PARD3,ARZZ3,MMXM3,CAML3,OHLB3,SLCE3,WIZS3,DMVF3,VLID3,LOGG3,ITUB3,TASA4,KLBN4,MEAL3,STBP3,BPAN4,AMAR3,JHSF3,MDNE3,DROG3,QGEP3,TCSA3,ALSC3,ANIM3,CMIG3,MILS3,SAPR4,MELK3,ABRE3,TCSL3,GRND3,TNLP3,DMMO3,HBOR3,ELPL3,DIRR3,TUPY3,GUAR3,RLOG3,ABCB4,PARC3,IMCH3,RAIA3,LEVE3,BIDI3,TMAR5,JPSA3,TGMA3,AALR3,GETI3,CNFB4,JSLG3,USIM3,VAGR3,CPLE3,LOGN3,BBRK3,BRIN3,PRTX3,OSXB3,PRNR3,LPSB3,ITSA3,TRIS3,MAGG3,BPNM4,BPHA3,POSI3,CGAS5,SEDU3,AUTM3,FESA4,PRML3,INPR3,LLIS3,PMAM3,GGBR3,VULC3,SSBR3,PFRM3,BHGR3,COCE5,ALPK3,PTBL3,FJTA4,TPIS3,DAYC4,CZRS4,CCPR3,VIVT3,UOLL4,BRTO3,KEPL3,PNVL3,TAMM3,SHOW3,TECN3,SLED4,RPMG3,BICB4,TVIT3,ETER3,OGSA3,VIVR3,CCXC3,CARD3,APER3,LUPA3,ROMI3,CTAX4,BEMA3,TELB4,CAMB3,TASA3,RPMG4,AGRO3,UCAS3,TIET4,PDTC3,SCAR3,GSHP3,FHER3,TLPP3,CPRE3,RCSL4,TNCP3,SAPR3,LIQO3,VIVO3,JPSA4,SHUL4,BRAP3,CCIM3,PINE4,OFSA3
2016-01-20,68950.80,43718.84,136516.67,43718.84,18603.75,89892.62,9228.52,13333.77,36448.10,259969.36,16999.69,68950.80,1422.06,,,42627.08,,,894.20,307.04,,61298.14,41006.24,5319.10,,,45880.00,3610.21,30082.70,,10496.68,9357.95,,2170.90,,,30479.87,4473.08,19527.39,4467.83,,5551.70,53471.42,9357.95,5063.75,18973.32,12078.91,,12992.49,,,,14695.67,12986.69,,2886.14,,6581.97,943.13,7703.75,3705.38,89892.62,22391.08,9211.19,,444.47,3426.32,19918.51,1189.92,,3597.53,,15809.52,19725.87,9357.95,16999.69,7373.79,,1083.02,3299.51,1665.70,,,1672.49,,,,2853.70,2009.47,83.14,,13773.11,,4740.55,,,,,5188.17,,805.28,3424.50,,2028.08,1672.49,107.47,,,,1427.54,53471.42,,2313.14,,,7726.70,2201.32,,3294.55,,6663.24,1916.11,,2409.69,,1292.59,,6580.10,2207.93,,,,,4781.65,,,,,1941.24,1119.05,,941.04,103.02,1684.05,517.57,,,,,,,,,4111.28,,3230.28,942.51,211.49,816.39,1672.49,1624.70,18973.32,37.57,5292.47,,1677.10,37.31,,,1582.36,1511.12,,2202.80,,136516.67,66.61,22086.34,333.71,1460.06,1728.01,918.39,666.75,,,,414.00,,820.38,5551.70,295.81,1630.02,,,,4501.78,,,386.55,,480.14,2515.90,2247.96,215.10,1340.68,,,,2993.44,,,732.59,221.11,,,,,2170.90,,4032.53,72.45,302.76,,,46.88,,303.50,42627.08,216.59,,1728.01,,133.46,4490.88,,,596.16,,,619.26,466.00,5319.10,288.96,,168.53,,2571.45,,283.69,,772.64,,,1029.11,53471.42,,1672.49,310.48,1279.87,,208.58,243.37,99.34,203.07,,,322.20,,10.17,,113.28,100.30,14.09,99.01,24.20,,260.03,31.61,66.61,,585.76,101.77,3581.04,208.22,1120.10,175.50,70.01,53471.42,,5.82,,1630.02,,,732.59,435.39,1083.02,,439.85,1925.74
2016-01-21,72022.23,43311.20,135815.34,43311.20,18295.20,89513.96,9185.40,13089.86,36419.45,256511.48,17422.99,72022.23,1376.15,,,43022.01,,,821.04,304.81,,61317.01,41006.24,5250.38,,,43440.00,3531.04,31425.43,,10592.68,8900.94,,2155.62,,,30680.18,4407.42,19386.15,4606.58,,5560.05,53611.46,8900.94,5114.75,18624.95,12491.89,,13277.00,,,,14792.51,12815.81,,2918.12,,6711.02,909.69,7779.09,3623.04,89513.96,23391.98,9203.04,,409.75,3481.19,20059.20,1185.33,,3677.48,,15730.17,19712.81,8900.94,17422.99,7368.09,,1057.51,3271.21,1685.84,,,1740.87,,,,2926.60,2024.21,85.10,,13981.64,,4639.20,,,,,5021.42,,816.62,3390.94,,1944.27,1740.87,104.18,,,,1419.38,53611.46,,2272.51,,,7351.68,2147.46,,3267.93,,6639.04,1916.11,,2353.02,,1289.00,,6443.96,2207.93,,,,,4893.23,,,,,2103.01,1116.39,,972.35,102.55,1690.88,515.62,,,,,,,,,4092.82,,3220.93,944.84,211.49,778.83,1740.87,1371.50,18624.95,34.31,5269.81,,1666.45,37.31,,,1602.14,1511.12,,2195.03,,135815.34,69.72,22836.12,324.41,1458.73,1690.85,926.55,661.50,,,,432.00,,812.09,5560.05,288.13,1632.47,,,,4390.51,,,389.13,,477.07,2501.48,2232.05,211.05,1308.52,,,,3003.70,,,742.23,220.45,,,,,2155.62,,4085.19,67.87,291.19,,,46.88,,300.06,43022.01,220.52,,1690.85,,129.07,4476.34,,,591.16,,,629.75,475.57,5250.38,318.60,,168.11,,2564.19,,274.19,,770.88,,,1029.11,53611.46,,1740.87,309.17,1279.87,,209.25,259.07,100.67,203.07,,,336.52,,10.17,,111.19,100.82,14.65,100.39,26.46,,295.78,32.77,69.72,,581.68,95.83,3638.80,207.89,1106.25,173.55,69.48,53611.46,,5.82,,1632.47,,,742.23,432.46,1057.51,,441.07,1941.92
2016-01-22,70922.65,42693.78,137428.04,42693.78,18222.60,90523.71,9314.77,12585.78,37250.42,264841.82,16593.93,70922.65,1376.15,,,43438.14,,,609.68,283.67,,61222.67,41006.24,5250.37,,,43960.00,3483.54,30396.96,,10688.69,9033.79,,2484.10,,,31870.88,4339.65,19668.64,4786.96,,5732.21,55379.60,9033.79,5008.10,18986.02,12838.80,,13529.89,,,,14937.77,13321.61,,2882.15,,6792.43,912.76,7942.65,3556.14,90523.71,23811.71,9549.18,,402.80,3497.64,20666.38,1184.57,,3819.60,,15412.13,20104.46,9033.79,16593.93,7447.89,,1063.27,3335.20,1732.86,,,1692.90,,,,3046.37,2084.81,91.01,,14637.03,,4675.16,,,,,5192.93,,831.75,3461.59,,1899.58,1692.90,100.22,,,,1449.97,55379.60,,2242.81,,,7435.74,2182.58,,3254.62,,6788.07,1897.27,,2296.36,,1275.84,,6681.07,2277.05,,,,,4925.10,,,,,2103.01,1156.26,,1001.76,103.73,1702.84,523.72,,,,,,,,,4127.43,,3217.81,933.17,208.24,751.28,1692.90,1371.50,18986.02,35.51,5346.87,,1693.96,34.06,,,1632.80,1509.52,,2174.95,,137428.04,66.40,22836.12,325.26,1494.70,1737.31,908.18,640.50,,,,437.40,,783.09,5732.21,298.38,1600.67,,,,4564.93,,724.55,389.13,,510.82,2559.15,2209.58,190.75,1337.30,,,,3040.91,,,742.23,208.57,,,,,2484.10,,4354.26,66.03,281.55,,,43.76,,302.35,43438.14,228.40,,1737.31,,125.55,4488.74,,,591.74,,,692.73,459.61,5250.37,259.32,,167.28,,2564.19,,269.43,,781.44,,,1029.11,55379.60,,1692.90,326.27,1300.40,,226.13,266.92,102.95,203.07,,,331.15,,6.78,,111.19,96.22,12.31,99.70,25.40,,298.51,32.77,66.40,,578.19,101.11,3650.35,202.66,1094.70,169.00,65.17,55379.60,,5.82,,1600.67,,,742.23,432.83,1063.27,,439.85,1935.45
2016-01-26,67885.61,42618.85,138370.08,42618.85,18059.25,90018.83,9271.64,13008.56,36935.23,264684.64,16051.13,67885.61,1369.59,,,44010.12,,,609.68,285.01,,59902.00,39802.23,5193.05,,,42000.00,3385.36,28168.61,,10413.47,8845.15,,2413.27,,,30802.59,4356.59,19421.46,4745.33,,5732.28,54323.80,8845.15,4906.08,18805.71,12766.11,,13593.12,,,,14477.77,13519.83,,2778.21,,6734.85,891.44,7472.69,3409.47,90018.83,22907.67,9569.54,,406.27,3434.55,20244.31,1138.72,,3832.93,,15134.13,20169.73,8845.15,16051.13,7434.59,,1042.45,3220.75,1653.61,,,1677.60,,,,2978.68,2047.14,90.02,,14319.27,,4740.55,,,,,5131.00,,816.62,3382.11,,1938.69,1677.60,92.31,,,,1431.62,54323.80,,2199.05,,,7762.27,2210.68,,3287.89,,6654.85,1840.73,,2260.57,,1249.51,,6381.56,2217.53,,,,,4914.48,,,,,2103.01,1089.81,,977.09,100.19,1736.58,507.41,,,,,,,,,4092.96,,3242.75,909.84,204.34,841.43,1677.60,1289.21,18805.71,34.31,5269.81,,1646.04,35.69,,,1598.18,1495.13,,2175.60,,138370.08,64.41,22663.09,320.19,1472.05,1728.01,883.69,603.75,,,,401.40,,794.69,5732.28,293.25,1608.01,,,,4489.75,,724.55,386.55,,509.28,2472.64,2150.30,194.81,1325.45,,,,3017.82,,,742.23,198.01,,,,,2413.27,,4275.07,66.03,271.90,,,43.76,,296.63,44010.12,228.40,,1728.01,,113.26,4491.15,,,585.86,,,682.23,434.08,5193.05,288.96,,168.11,,2590.31,,266.26,,772.64,,,1029.11,54323.80,,1677.60,315.74,1308.14,,228.83,244.94,99.91,189.54,,,311.46,,10.17,,108.68,87.94,13.15,99.01,27.66,,292.84,35.47,64.41,,538.60,98.47,3650.35,206.09,1068.14,164.45,61.40,54323.80,,4.29,,1608.01,,,742.23,428.81,1042.45,,439.85,1935.45
2016-01-27,74274.99,44828.52,139069.99,44828.52,18621.90,91508.21,9573.51,12764.65,36390.80,280087.90,16638.24,74274.99,1369.59,,,43532.22,,,678.78,288.79,,61222.67,40604.91,5307.68,,,42120.00,3410.70,24026.17,,10848.70,9429.69,,2317.05,,,31809.68,4481.55,20445.50,4828.58,,6281.90,56052.40,9429.69,5110.12,18026.73,12868.53,,14067.30,,,,15276.71,14107.64,,2882.15,,6818.24,912.76,8158.29,3538.13,91508.21,23843.99,9773.14,,413.22,3385.17,20784.85,1125.72,,3943.96,,15465.28,20463.47,9429.69,16638.24,7409.89,,1082.12,3348.74,1754.35,,,1688.64,,,,2916.19,2107.74,90.02,,14736.33,,4823.91,,,,,5345.38,,854.43,3417.43,,2061.60,1688.64,96.27,,,,1486.68,56052.40,,2227.18,,,7881.88,2217.71,,3361.11,,6714.21,1821.88,,2356.00,,1432.62,,6534.72,2246.33,,,,,5015.42,,,,,2103.01,1087.15,,996.07,95.95,1758.79,526.69,,,,,,,,,4058.64,,3199.10,933.17,195.23,832.67,1688.64,1287.10,18026.73,33.62,5408.07,,1659.35,35.69,,,1582.36,1562.29,,2213.80,,139069.99,61.90,21149.56,308.36,1533.33,1653.69,881.65,624.75,,,,408.60,,787.23,6281.90,304.78,1620.24,,,,4495.76,,809.08,386.55,,504.68,2466.88,2240.47,198.87,1315.29,,,,3040.91,,,742.23,213.85,,,,,2317.05,,4559.78,72.45,293.12,,,43.76,,297.77,43532.22,228.40,,1653.69,,108.87,4568.86,,,586.44,,,724.22,523.45,5307.68,288.96,,170.19,,2593.21,,267.85,,774.40,,,1082.96,56052.40,,1688.64,323.37,1292.13,,229.50,244.94,104.46,203.07,,,318.62,,10.17,,107.84,129.78,14.09,97.64,31.12,,264.25,34.70,61.90,,509.48,97.81,3650.35,179.78,1047.93,164.45,63.55,56052.40,,5.10,,1620.24,,,742.23,433.56,1082.12,,438.64,1941.92
2016-01-28,74294.20,44388.70,139677.77,44388.70,18821.55,92391.74,9396.70,12732.13,37193.11,281188.14,16616.08,74294.20,1448.29,,,45153.81,,,719.42,285.90,,61449.07,40264.64,5353.51,,,43500.00,3369.53,26711.61,,10848.70,9458.91,,2008.71,,,32071.19,4384.12,21187.05,4786.96,,6739.05,54950.87,9458.91,5156.49,17873.93,13116.32,,14035.68,,,,14647.25,14258.02,,2818.19,,6881.78,906.62,8531.80,3316.83,92391.74,23779.42,10009.33,,416.69,3448.27,19940.72,1127.25,,3943.96,,15227.22,20887.75,9458.91,16616.08,7491.59,,1053.47,3367.20,1720.77,,,1624.52,,,,3098.45,2055.33,92.48,,15461.23,,4928.53,,,,,5364.44,,854.43,3413.90,,2056.01,1624.52,92.31,,,,1590.69,54950.87,,2199.05,,,8082.33,2253.31,,3327.83,,6783.28,1879.99,,2356.00,,1521.19,,6489.34,2286.64,,,,,5132.31,,,,,1941.24,1089.81,,998.91,96.18,1738.29,551.07,,,,,,,,,3904.78,,3227.16,921.51,200.43,894.02,1624.52,1371.50,17873.93,33.79,5315.14,,1648.71,35.69,,,1582.36,1559.10,,2432.66,,139677.77,63.59,21207.24,299.91,1532.00,1625.82,859.20,619.50,,,,410.40,,771.49,6739.05,308.62,1561.52,,,,4510.80,,809.08,381.40,,495.48,2407.76,2304.43,194.81,1325.45,,,,3047.33,,,742.23,212.53,,,,,2008.71,,4676.55,75.20,277.69,,,43.76,,303.50,45153.81,239.43,,1625.82,,108.87,4598.21,,,589.98,,,790.69,542.60,5353.51,296.37,,171.43,,2593.21,,269.43,,800.80,,,1082.96,54950.87,,1624.52,316.27,1261.34,,230.18,251.22,108.83,230.15,,,322.20,,10.17,,108.26,130.68,15.03,95.57,32.32,,260.07,34.70,63.59,,535.10,99.13,3696.56,197.76,1045.05,159.90,59.78,54950.87,,4.91,,1561.52,,,742.23,429.91,1053.47,,439.85,1952.71
2016-01-29,78690.09,45947.48,144694.10,45947.48,18621.90,95269.51,9664.07,13821.59,39686.03,293290.70,17668.43,78690.09,1441.74,,,46552.49,,,768.20,314.82,,63901.75,42079.39,5617.14,,,46260.00,3708.38,30854.05,,11354.33,10157.70,,2044.05,,,33039.33,4644.63,22564.20,4925.71,,7393.47,56629.25,10157.70,5504.27,18086.64,13704.41,,14130.52,,,,15421.98,14572.43,,2858.16,,7181.59,946.20,8996.20,3378.59,95269.51,24957.90,10237.37,,531.28,3700.65,21295.77,1154.00,,4063.88,,15604.52,22088.80,10157.70,17668.43,7865.88,,1105.36,3505.04,1679.13,,,1723.24,,,,3176.56,2119.20,99.37,,16096.76,,5296.33,,,,,5774.16,,888.46,3564.02,,2229.21,1723.24,96.27,,,,1655.94,56629.25,,2281.88,,,8460.58,2347.92,,3527.50,,6997.80,1939.67,,2430.56,,1540.34,,6581.23,2357.68,,,,,5366.08,,,,,1941.24,1108.41,,1014.09,99.01,1755.80,608.99,,,,,,,,,3951.45,,3242.75,963.50,197.18,945.36,1723.24,1453.79,18086.64,33.62,5417.14,,1685.97,35.69,,,1617.96,1615.06,,2582.23,,144694.10,66.40,21726.32,304.14,1587.95,1625.82,902.06,656.25,,,,421.20,,827.01,7393.47,318.86,1571.31,,,,4588.99,,809.08,386.55,,506.22,2560.59,2553.72,211.05,1362.69,,,,3114.05,,,742.23,215.83,,,,,2044.05,,4923.16,76.12,271.90,,,46.88,,303.50,46552.49,249.67,,1625.82,,115.90,4728.92,,,600.58,,,825.68,606.44,5617.14,296.37,,167.28,,2590.31,,275.77,,799.04,,,1082.96,56629.25,,1723.24,315.74,1226.36,,226.13,242.58,113.38,257.23,,,327.57,,10.17,,110.77,130.68,17.57,95.57,42.69,,259.02,34.31,66.40,,553.15,110.36,3696.56,194.16,1068.72,124.15,58.70,56629.25,,4.15,,1571.31,,,742.23,438.68,1105.36,,438.64,1941.92
2016-02-01,75412.99,45259.97,148406.20,45259.97,19003.05,97061.81,10026.31,14488.28,40574.30,289204.12,16483.15,75412.99,1513.88,,,46874.79,,,808.84,323.72,,62920.68,42428.38,5961.08,,,47000.00,3689.38,30768.35,,11559.15,10338.38,,2206.08,,,32538.57,4754.76,22334.68,5203.22,,8392.34,55660.36,10338.38,5564.56,17752.96,13991.85,,14920.82,,,,15567.24,14586.10,,2918.12,,7217.33,1040.38,9179.22,3355.43,97061.81,24344.44,10225.15,,798.66,3840.55,21273.56,1174.63,,4063.88,,15359.81,22101.85,10338.38,16483.15,8061.58,,1132.46,3698.26,1679.13,,,1676.48,,,,3186.97,2158.50,119.05,,16374.80,,5237.49,,,,,5788.45,,899.80,3611.71,,2262.73,1676.48,100.88,,,,1788.50,55660.36,,2335.02,,,8534.94,2453.30,,3614.02,,6975.56,1994.64,,2442.49,,1607.36,,6837.63,2351.92,,,,,5376.70,,,,,2103.01,1132.34,,977.09,100.31,1763.49,571.43,,,,,,,,,4011.21,,3273.93,989.16,197.18,950.37,1676.48,1491.77,17752.96,34.31,5540.67,,1798.67,35.69,,,1604.12,1643.85,,2555.04,,148406.20,67.05,21322.59,315.97,1579.96,1681.56,922.47,656.25,,,,421.20,,856.01,8392.34,336.79,1573.75,,,,4555.91,,809.08,399.43,,497.01,2609.61,2613.00,206.99,1405.01,,,,3221.83,,,742.23,217.81,,,,,2206.08,,4923.16,85.29,279.62,,,46.88,,293.19,46874.79,244.15,,1681.56,,131.70,4792.81,,,566.43,,,832.67,590.48,5961.08,311.19,,171.02,,2584.50,,277.35,,814.88,,,1082.96,55660.36,,1676.48,315.48,1238.71,,229.50,244.15,118.69,243.69,,,331.15,,10.17,,108.68,135.19,17.38,97.64,54.13,,263.26,34.31,67.05,,554.90,108.38,3696.56,181.90,1066.41,117.00,61.94,55660.36,,4.27,,1573.75,,,742.23,431.00,1132.46,,439.85,1998.56
2016-02-02,68892.36,40986.05,137642.25,40986.05,18513.00,93022.83,10129.81,14032.98,37536.96,282602.72,15674.50,68892.36,1437.05,,,43178.13,,,751.94,311.49,,58864.33,41747.85,5932.46,,,45000.00,3584.87,28739.98,,11245.53,10096.59,,2296.96,,,31587.12,4659.45,21292.98,5230.97,,6621.54,54383.80,10096.59,5379.07,18288.92,13958.81,,14870.24,,,,14719.88,14148.65,,2938.11,,7078.34,1070.99,9022.23,3345.14,93022.83,23343.54,10017.47,,677.12,3662.24,20185.08,1166.23,,4041.67,,14989.67,21547.02,10096.59,15674.50,7966.58,,1046.84,3692.11,1679.13,,,1594.74,,,,3103.65,2122.47,124.95,,15769.07,,5165.56,,,,,5674.11,,880.89,3555.19,,2195.69,1594.74,90.99,,,,1615.16,54383.80,,2328.77,,,8050.00,2444.87,,3454.28,,6772.07,1963.23,,2376.88,,1554.70,,6547.20,2303.92,,,,,5169.50,,,,,1779.47,1089.81,,990.37,99.01,1797.23,541.00,,,,,,,,,3978.91,,3741.64,979.83,194.58,951.62,1594.74,1447.46,18288.92,37.74,5503.27,,1773.82,34.06,,,1549.72,1653.44,,2491.58,,137642.25,66.10,20017.00,337.09,1606.60,1709.43,932.67,656.25,,,,417.60,,795.52,6621.54,326.55,1583.54,,,,4784.46,,809.08,404.59,,483.21,2638.45,2602.70,198.87,1371.15,,,,3244.92,,,742.23,217.81,,,,,2296.96,,4757.19,83.46,287.33,,,46.88,,293.19,43178.13,220.52,,1709.43,,122.04,4812.38,,,591.74,,,1070.58,564.94,5932.46,311.19,,173.09,,2591.76,,280.52,,809.60,,,1082.96,54383.80,,1594.74,312.59,1259.29,,234.23,231.59,117.56,243.69,,,331.15,,10.17,,107.01,142.70,15.88,95.57,49.47,,261.37,34.70,66.10,,549.08,108.38,3650.35,197.92,1069.30,122.85,73.78,54383.80,,4.00,,1583.54,,,742.23,429.54,1046.84,,439.85,2068.69
2016-02-03,71147.54,43095.68,142385.87,43095.68,18839.70,98223.02,10630.05,14114.29,38024.08,284488.84,15585.88,71147.54,1668.37,,,45460.48,,,538.23,322.61,,60807.60,43056.56,5921.02,,,46140.00,3784.39,29568.47,,11578.35,10505.77,,2408.18,,,31987.73,4725.11,22069.84,5258.72,,7075.24,55435.78,10505.77,5443.99,18402.26,14338.75,,14756.44,,,,14768.30,14203.34,,2938.11,,7127.98,1126.07,8974.20,3602.46,98223.02,23795.56,9765.00,,750.04,3566.23,20296.15,1184.57,,4059.44,,15446.69,21560.07,10505.77,15585.88,8105.28,,1093.15,3729.03,1638.83,,,1599.10,,,,3129.69,2129.03,132.82,,15997.46,,4971.03,,,,,5759.86,,892.24,3611.71,,2318.60,1599.10,94.95,,,,1604.96,55435.78,,2297.51,,,8606.06,2398.03,,3554.12,,6686.35,2010.35,,2320.22,,1537.95,,6736.66,2300.08,,,,,5020.74,,,,,2103.01,1076.52,,950.53,98.31,1830.54,530.88,,,,,,,,,3997.22,,3277.05,1000.83,185.46,1007.97,1599.10,1451.68,18402.26,60.04,5519.13,,1700.17,35.69,,,1661.48,1599.07,,2415.18,,142385.87,66.10,22663.66,659.47,1729.16,1718.72,938.80,661.50,,,,432.00,,846.07,7075.24,353.44,1600.67,,,,4691.23,,809.08,412.32,,524.62,2609.61,2641.70,202.93,1376.23,,,,3192.32,,,742.23,217.81,,,,,2408.18,,4930.54,82.54,271.90,,,50.01,,274.87,45460.48,226.83,,1718.72,,123.80,4845.10,,,589.39,,,1242.01,564.94,5921.02,318.60,,164.38,,2575.51,,285.28,,800.80,,,1029.11,55435.78,,1599.10,315.74,1275.71,,234.90,242.58,112.72,243.69,,,323.99,,6.78,,104.50,147.21,12.21,96.26,50.67,,284.47,34.70,66.10,,535.10,105.74,3650.35,205.11,1064.68,130.00,75.40,55435.78,,3.92,,1600.67,,,742.23,430.64,1093.15,,439.85,2069.23
2016-02-04,76138.83,48975.97,143631.60,48975.97,19039.35,104205.76,11212.22,15122.45,39542.75,288575.42,16128.68,76138.83,1777.57,,,46957.24,,,565.14,323.72,,62354.68,43562.59,6545.80,,,46880.00,3939.56,31082.60,,11392.74,10840.55,,2595.32,,,32438.42,4765.35,22511.24,5772.10,,7062.59,57669.07,10840.55,5657.30,19168.66,14421.35,,15078.88,,,,15421.98,14695.46,,3038.05,,7235.20,1263.22,9267.45,3574.15,104205.76,23698.70,9797.58,,805.60,3566.23,20503.48,1222.78,,4063.88,,15611.17,22154.07,10840.55,16128.68,8204.08,,1230.84,3730.26,1679.13,,,1637.23,,,,3088.03,2129.03,177.59,,16384.73,,5034.79,,,,,5807.51,,918.70,3657.63,,2380.06,1637.23,105.50,,,,1664.10,57669.07,,2245.94,,,8163.15,2374.61,,3667.27,,6708.56,2026.05,,2353.02,,1547.52,,6807.00,2303.92,,,,,5153.56,,,,,1941.24,1108.41,,1010.29,97.60,1895.04,561.31,,,,,,,,,4045.28,,3277.05,998.50,181.56,1089.36,1637.23,1451.68,19168.66,69.99,5462.47,,1730.34,34.06,,,1631.81,1599.07,,2450.79,,143631.60,65.84,22317.59,664.46,1791.77,1700.14,926.55,708.75,,,,435.60,,991.08,7062.59,345.76,1612.90,,,,4661.16,,809.08,414.90,,552.24,2622.59,2651.69,198.87,1413.47,,,,3110.20,,,742.23,219.13,,,,,2595.32,,5137.34,78.87,277.69,,,43.76,,271.43,46957.24,224.46,,1700.14,,115.90,4810.24,,,621.48,,,1399.45,577.71,6545.80,266.73,,161.89,,2532.27,,282.11,,797.28,,,1029.11,57669.07,,1637.23,315.74,1286.04,,232.88,244.15,113.48,243.69,,,338.31,,10.17,,104.92,159.97,12.21,95.57,49.60,,284.05,34.70,65.84,,525.20,107.06,3650.35,203.48,1095.85,133.25,68.40,57669.07,,4.24,,1612.90,,,742.23,428.08,1230.84,,420.47,2092.96
2016-02-05,72990.56,48703.16,145122.21,48703.16,18712.65,102009.56,11475.28,15333.84,39227.56,285117.54,15508.34,72990.56,1741.35,,,46188.31,,,687.74,307.48,,58619.06,44330.37,6671.91,,,48000.00,3942.73,30225.55,,10752.69,11021.23,,2686.24,,,32160.21,4659.45,22952.63,6077.36,,7360.12,57186.74,11021.23,5722.22,18985.21,14143.82,,15312.81,,,,14647.25,14941.53,,3161.97,,7229.24,1372.90,9200.33,3412.04,102009.56,23569.55,9520.67,,770.88,3511.36,20658.97,1221.25,,4063.88,,15555.36,22075.74,11021.23,15508.34,8268.68,,1232.07,3753.64,1614.65,,,1664.33,,,,3150.52,2096.27,175.13,,16484.04,,5100.17,,,,,5902.79,,918.70,3744.17,,2402.41,1664.33,99.56,,,,1821.13,57186.74,,2289.70,,,7613.55,2365.71,,3793.72,,6785.01,2081.02,,2385.83,,1549.91,,6807.00,2321.20,,,,,5100.43,,,,,1941.24,1068.54,,993.22,95.48,1906.57,559.28,,,,,,,,,3976.49,,3283.29,1003.16,204.34,1089.36,1664.33,1445.35,18985.21,71.36,5496.47,,1710.82,34.06,,,1651.59,1639.05,,2502.59,,145122.21,64.58,21878.16,662.80,1791.77,1616.53,906.14,724.50,,,,435.60,,1009.31,7360.12,354.72,1617.79,,,,4751.38,,809.08,409.74,,558.37,2655.75,2595.84,206.99,1498.11,,,,3129.44,,,742.23,228.37,,,,,2686.24,,5341.74,78.87,293.12,,,46.88,,274.87,46188.31,224.46,,1616.53,,125.55,4851.80,,,631.49,,,1434.44,561.75,6671.91,281.55,,163.96,,2532.27,,288.45,,795.52,,,1075.78,57186.74,,1664.33,310.48,1235.12,,243.00,234.73,113.48,243.69,,,336.52,,6.78,,105.75,158.10,11.37,94.89,49.60,,257.74,34.70,64.58,,533.36,109.04,3534.83,205.93,1097.01,133.90,71.63,57186.74,,4.00,,1617.79,,,742.23,426.98,1232.07,,424.10,2184.66
